1,1,144.50,679.62,163.07,78.55,0.99,4,-1,-1
1,2,180.15,601.07,147.28,66.60,1.00,4,-1,-1
1,3,260.83,392.75,159.66,87.94,1.00,5,-1,-1
1,4,320.39,279.19,91.78,47.39,1.00,4,-1,-1
1,5,341.09,233.94,102.88,43.54,1.00,4,-1,-1
1,6,364.78,196.80,94.13,40.56,1.00,4,-1,-1
1,7,591.25,577.17,140.02,77.70,0.79,5,-1,-1
1,8,761.58,185.49,89.65,59.55,1.00,4,-1,-1
1,9,769.27,221.99,92.21,58.91,0.99,4,-1,-1
1,10,779.09,265.53,102.03,66.17,0.99,4,-1,-1
1,11,1029.68,512.70,124.65,83.67,1.00,4,-1,-1
1,12,1051.02,595.95,122.95,81.96,0.99,4,-1,-1
1,13,1185.07,99.89,90.50,42.05,1.00,4,-1,-1
1,14,1204.70,125.93,93.92,52.08,1.00,4,-1,-1
1,15,1249.96,189.22,95.62,49.20,0.99,4,-1,-1
1,16,1285.81,289.44,73.43,58.48,0.98,4,-1,-1
2,1,141.66,686.61,164.28,74.89,0.99,4,-1,-1
2,2,178.07,606.90,148.10,66.63,1.00,4,-1,-1
2,3,259.17,396.42,159.75,89.29,0.99,5,-1,-1
2,4,319.31,282.25,92.95,47.41,0.99,4,-1,-1
2,5,341.70,236.42,102.57,44.68,1.00,4,-1,-1
2,6,363.92,199.53,94.55,41.60,1.00,4,-1,-1
2,7,591.26,581.87,140.84,79.22,0.89,5,-1,-1
2,8,762.06,188.03,90.44,59.68,1.00,4,-1,-1
2,9,770.12,225.01,92.26,59.32,0.99,4,-1,-1
2,10,781.05,268.40,100.97,66.58,0.98,4,-1,-1
2,11,1030.67,517.75,126.21,84.46,1.00,4,-1,-1
2,12,1053.51,601.41,123.02,82.75,1.00,4,-1,-1
2,13,1186.89,102.49,92.03,42.81,1.00,4,-1,-1
2,14,1205.80,127.89,95.45,52.67,1.00,4,-1,-1
2,15,1251.82,192.14,95.68,49.14,0.99,4,-1,-1
2,16,1286.95,293.06,71.99,58.89,0.98,4,-1,-1
2,17,345.79,301.18,19.21,35.01,0.85,1,-1,-1
3,1,139.73,693.79,164.20,68.15,0.99,4,-1,-1
3,2,176.11,613.17,148.62,67.31,1.00,4,-1,-1
3,3,258.29,400.93,159.47,88.54,0.99,5,-1,-1
3,4,318.04,285.96,93.50,47.76,1.00,4,-1,-1
3,5,339.71,239.68,104.21,44.88,1.00,4,-1,-1
3,6,363.36,202.42,94.98,41.87,1.00,4,-1,-1
3,7,590.58,587.91,142.35,80.16,0.86,5,-1,-1
3,8,762.48,191.11,91.26,59.71,1.00,4,-1,-1
3,9,770.94,228.02,92.29,59.39,1.00,4,-1,-1
3,10,781.07,271.88,103.16,66.33,0.99,4,-1,-1
3,11,1032.26,523.15,127.83,84.61,1.00,4,-1,-1
3,12,1054.70,607.56,124.39,83.56,1.00,4,-1,-1
3,13,1187.98,104.70,92.32,42.62,0.99,4,-1,-1
