1,1,24.35,254.33,37.50,67.50,0.96,1,-1,-1
1,2,86.03,146.22,15.67,29.46,0.72,1,-1,-1
1,3,112.40,221.79,19.59,56.35,0.98,1,-1,-1
1,4,125.06,237.61,23.35,58.16,0.97,1,-1,-1
1,5,127.92,193.16,20.19,49.42,0.96,1,-1,-1
1,6,151.65,206.12,17.40,47.61,0.97,1,-1,-1
1,7,160.76,170.56,15.67,42.79,0.98,1,-1,-1
1,8,164.83,219.07,27.12,34.65,0.62,2,-1,-1
1,9,164.98,315.20,37.37,45.80,0.97,2,-1,-1
1,10,165.28,231.58,30.13,29.23,0.99,2,-1,-1
1,11,166.04,249.66,35.86,32.24,0.99,2,-1,-1
1,12,172.82,171.01,15.07,40.38,0.99,1,-1,-1
1,13,176.89,294.71,29.23,31.94,0.99,2,-1,-1
1,14,177.49,218.17,27.12,27.42,0.92,2,-1,-1
1,15,186.08,208.38,21.70,20.49,0.95,2,-1,-1
1,16,186.38,200.09,25.01,23.81,0.87,2,-1,-1
1,17,254.93,148.33,14.46,29.91,0.95,1,-1,-1
1,18,255.99,249.81,23.50,49.42,0.88,2,-1,-1
1,19,265.93,194.36,18.98,50.02,0.99,1,-1,-1
1,20,279.64,141.78,13.86,29.53,0.94,1,-1,-1
1,21,285.07,248.91,31.34,41.28,0.97,2,-1,-1
1,22,305.56,138.16,13.26,29.83,0.85,1,-1,-1
1,23,320.32,141.70,10.85,29.61,0.75,1,-1,-1
1,24,324.24,143.81,12.05,28.85,0.84,1,-1,-1
1,25,331.47,140.27,12.66,31.04,0.95,1,-1,-1
1,26,334.49,185.78,16.27,47.91,0.98,1,-1,-1
1,27,342.32,197.53,18.68,50.02,0.98,1,-1,-1
1,28,349.55,189.54,16.88,44.90,0.96,1,-1,-1
1,29,371.25,242.73,29.53,31.04,0.89,2,-1,-1
1,30,372.76,168.30,16.27,39.78,0.99,1,-1,-1
1,31,373.66,139.52,13.26,28.33,0.87,1,-1,-1
1,32,377.58,308.12,33.75,83.02,0.99,1,-1,-1
1,33,402.89,187.28,19.89,43.69,0.99,1,-1,-1
1,34,407.11,276.48,29.53,79.40,0.97,1,-1,-1
1,35,428.50,286.57,32.54,81.36,0.98,1,-1,-1
1,36,430.92,259.00,27.12,68.86,0.86,1,-1,-1
1,37,441.76,126.64,12.05,27.42,0.77,1,-1,-1
1,38,444.48,186.08,15.07,38.27,0.87,1,-1,-1
