1,1,24.97,435.09,25.76,57.38,0.70,2,-1,-1
1,2,44.60,499.34,27.72,61.56,0.61,1,-1,-1
1,3,52.89,564.19,60.81,142.24,0.99,1,-1,-1
1,4,53.79,333.49,21.67,49.61,0.72,1,-1,-1
1,5,62.94,335.29,24.91,53.19,0.78,1,-1,-1
1,6,81.36,519.36,48.11,121.32,0.95,1,-1,-1
1,7,100.11,184.08,20.02,35.26,0.69,1,-1,-1
1,8,119.38,589.89,86.06,153.00,1.00,1,-1,-1
1,9,134.62,493.66,137.76,89.05,0.99,4,-1,-1
1,10,138.96,262.67,17.78,46.32,0.65,1,-1,-1
1,11,150.76,273.13,20.02,44.53,0.76,1,-1,-1
1,12,158.83,188.26,18.83,35.26,0.85,1,-1,-1
1,13,185.42,192.00,17.63,34.37,0.64,1,-1,-1
1,14,224.72,176.31,18.53,35.86,0.95,1,-1,-1
1,15,258.49,517.57,127.30,81.28,0.97,4,-1,-1
1,16,261.62,198.87,19.72,36.76,0.74,1,-1,-1
1,17,268.05,178.85,19.42,33.77,0.87,1,-1,-1
1,18,300.02,401.33,109.37,86.06,0.99,4,-1,-1
1,19,371.44,260.58,19.12,42.13,0.82,1,-1,-1
1,20,388.48,406.41,98.61,90.84,1.00,4,-1,-1
1,21,397.74,326.62,97.42,71.72,0.99,4,-1,-1
1,22,428.52,468.56,112.36,101.00,0.99,4,-1,-1
1,23,433.90,672.36,73.51,147.02,0.98,1,-1,-1
1,24,472.15,633.52,76.50,149.41,0.99,1,-1,-1
1,25,475.14,280.45,71.12,53.64,0.98,4,-1,-1
1,26,486.19,337.38,81.88,66.94,0.98,4,-1,-1
1,27,541.78,235.78,56.78,50.20,0.97,4,-1,-1
1,28,546.26,459.60,109.97,101.00,1.00,4,-1,-1
1,29,551.34,753.64,66.64,137.46,0.91,1,-1,-1
1,30,560.60,253.56,78.89,81.13,0.93,5,-1,-1
1,31,585.11,321.84,80.09,76.50,0.99,4,-1,-1
1,32,588.69,217.55,50.20,37.35,0.96,4,-1,-1
1,33,632.32,231.29,54.98,44.23,0.96,4,-1,-1
1,34,649.05,276.86,64.55,54.54,0.99,4,-1,-1
1,35,682.52,288.37,70.52,56.78,0.98,4,-1,-1
1,36,683.12,324.53,72.91,75.30,0.99,4,-1,-1
1,37,698.06,230.55,52.59,48.11,0.96,4,-1,-1
1,38,757.83,430.91,78.89,73.51,1.00,4,-1,-1
1,39,764.40,233.68,47.81,44.53,0.96,4,-1,-1
1,40,790.10,206.34,44.23,38.55,0.90,4,-1,-1
1,41,809.82,182.88,37.05,32.57,0.96,4,-1,-1
1,42,833.13,297.18,57.38,55.43,1.00,4,-1,-1
1,43,867.80,445.85,76.50,77.10,1.00,4,-1,-1
1,44,886.92,201.41,40.64,39.45,1.00,4,-1,-1
1,45,921.59,249.22,46.62,48.41,1.00,4,-1,-1
1,46,925.17,151.28,34.66,31.45,0.99,4,-1,-1
1,47,937.72,110.79,28.69,27.34,0.98,4,-1,-1
1,48,944.30,57.30,23.91,23.08,0.71,4,-1,-1
1,49,964.62,281.20,53.79,51.40,1.00,4,-1,-1
1,50,966.41,115.50,38.25,47.51,0.86,6,-1,-1
1,51,971.19,55.47,23.91,26.56,0.84,4,-1,-1
1,52,1004.66,410.59,68.13,72.32,1.00,4,-1,-1
1,53,1017.21,92.94,26.30,25.55,0.97,4,-1,-1
1,54,1023.19,119.53,32.27,27.79,0.98,4,-1,-1
1,55,1052.47,200.07,44.23,38.85,0.95,4,-1,-1
1,56,1073.39,222.93,49.01,45.12,0.96,4,-1,-1
1,57,1076.38,344.55,17.93,35.26,0.82,2,-1,-1
1,58,1115.82,360.39,64.55,59.17,1.00,4,-1,-1
1,59,1129.57,416.27,71.72,68.13,0.99,4,-1,-1
1,60,1132.56,476.03,72.91,77.10,1.00,4,-1,-1
1,61,1229.98,537.89,23.91,57.38,0.68,1,-1,-1
1,62,1245.52,470.65,26.30,55.58,0.62,2,-1,-1
