1,1,565.93,475.45,38.66,50.47,0.99,4,-1,-1
1,2,592.77,411.83,22.55,28.99,0.84,4,-1,-1
1,3,594.92,436.53,33.29,34.90,1.00,4,-1,-1
1,4,642.71,275.98,12.89,14.50,0.89,4,-1,-1
1,5,644.32,561.63,46.18,70.88,0.99,4,-1,-1
1,6,644.32,324.04,18.26,18.26,0.98,4,-1,-1
1,7,648.61,265.51,11.81,12.08,0.90,4,-1,-1
1,8,651.84,351.15,9.66,18.79,0.94,1,-1,-1
1,9,658.82,256.25,10.74,9.66,0.78,4,-1,-1
1,10,659.35,301.76,16.11,16.11,0.99,4,-1,-1
1,11,662.04,274.91,13.96,13.42,0.62,4,-1,-1
1,12,669.55,260.81,12.89,16.51,0.83,9,-1,-1
1,13,676.53,356.52,23.62,20.40,0.97,4,-1,-1
1,14,676.53,312.23,16.11,19.87,0.99,4,-1,-1
1,15,681.90,298.53,15.03,15.03,0.97,4,-1,-1
1,16,683.51,282.16,12.89,13.42,0.92,4,-1,-1
1,17,696.94,484.04,33.29,41.34,0.98,4,-1,-1
1,18,698.01,411.02,25.77,26.85,0.97,4,-1,-1
1,19,699.62,316.52,15.03,17.18,0.68,4,-1,-1
1,20,701.23,378.81,21.48,22.55,0.98,4,-1,-1
1,21,701.23,442.43,27.92,31.14,0.99,4,-1,-1
1,22,701.77,556.80,41.88,57.99,0.99,4,-1,-1
1,23,703.92,262.96,10.74,11.81,0.88,4,-1,-1
1,24,707.14,272.90,12.89,14.09,0.99,4,-1,-1
1,25,715.19,710.90,19.33,38.66,0.96,10,-1,-1
1,26,716.27,702.84,17.18,33.29,0.82,2,-1,-1
1,27,720.03,332.63,19.33,20.94,1.00,4,-1,-1
1,28,739.89,382.03,22.55,24.70,0.95,4,-1,-1
1,29,743.11,502.30,32.22,37.59,0.99,4,-1,-1
1,30,744.72,407.80,23.62,26.31,0.98,4,-1,-1
1,31,757.07,307.12,16.11,15.57,0.90,4,-1,-1
1,32,778.55,462.84,16.11,26.85,0.98,10,-1,-1
2,1,561.56,481.13,39.72,51.13,1.00,4,-1,-1
2,2,589.91,416.82,22.62,27.71,0.97,4,-1,-1
2,3,592.06,440.44,34.33,35.50,1.00,4,-1,-1
2,4,641.92,277.70,12.93,14.09,0.89,4,-1,-1
2,5,642.07,569.96,47.26,73.94,0.99,4,-1,-1
2,6,642.13,326.63,20.18,18.79,0.99,4,-1,-1
2,7,648.78,266.73,10.92,11.66,0.83,4,-1,-1
2,8,650.13,355.24,8.76,17.47,0.50,10,-1,-1
2,9,658.56,257.09,9.84,9.70,0.53,4,-1,-1
2,10,657.69,303.10,16.16,16.64,0.99,4,-1,-1
2,11,659.92,280.82,14.01,13.47,0.58,4,-1,-1
2,12,668.40,260.85,12.93,16.34,0.60,9,-1,-1
2,13,673.99,358.07,24.64,21.41,0.99,4,-1,-1
2,14,674.93,314.78,16.16,19.48,0.99,4,-1,-1
2,15,680.79,300.34,15.08,15.56,0.94,4,-1,-1
2,16,682.87,282.98,12.93,13.47,0.82,4,-1,-1
2,17,695.36,489.08,34.33,41.97,0.99,4,-1,-1
2,18,696.46,414.17,25.86,26.48,0.99,4,-1,-1
2,19,699.50,317.47,15.08,18.18,0.49,4,-1,-1
2,20,700.17,380.21,22.48,23.57,0.97,4,-1,-1
2,21,700.15,446.39,28.95,31.73,0.98,4,-1,-1
2,22,699.26,561.40,43.88,59.14,0.99,4,-1,-1
2,23,702.42,262.90,11.71,12.09,0.78,4,-1,-1
2,24,706.58,273.22,12.93,14.15,0.98,4,-1,-1
2,26,711.91,714.96,20.97,39.00,0.86,10,-1,-1
2,27,718.57,333.64,19.39,21.02,1.00,4,-1,-1
2,28,738.96,384.38,22.63,25.26,0.97,4,-1,-1
2,29,742.17,506.02,32.32,37.73,0.99,4,-1,-1
2,30,743.81,410.71,23.70,25.94,0.99,4,-1,-1
2,31,756.69,307.59,17.09,16.10,0.87,4,-1,-1
2,32,779.61,467.12,14.29,26.48,0.98,10,-1,-1
2,33,634.65,289.94,13.96,15.03,0.79,4,-1,-1
2,34,681.90,286.72,13.96,13.96,0.62,4,-1,-1
2,35,682.44,297.73,13.96,15.03,0.79,4,-1,-1
2,36,713.58,708.21,18.26,33.29,0.61,2,-1,-1
2,37,724.86,412.90,18.26,23.09,0.68,4,-1,-1
3,1,557.37,486.39,40.84,52.18,0.99,4,-1,-1
3,2,588.17,418.34,22.69,29.24,0.92,4,-1,-1
3,3,588.20,444.25,35.43,36.09,1.00,4,-1,-1
3,4,640.62,278.66,12.96,14.04,0.86,4,-1,-1
3,5,638.45,578.83,49.24,76.31,0.99,4,-1,-1
3,6,640.92,328.08,18.97,18.93,0.99,4,-1,-1
3,7,647.28,267.04,10.78,11.71,0.74,4,-1,-1
3,8,647.89,356.91,9.50,18.56,0.62,10,-1,-1
3,9,657.43,256.81,10.58,10.57,0.26,4,-1,-1
3,10,656.27,304.50,15.36,16.76,0.99,4,-1,-1
3,11,658.42,280.64,14.89,17.31,0.57,4,-1,-1
3,12,667.51,260.85,12.96,16.34,0.59,9,-1,-1
3,13,672.02,359.43,24.88,21.23,1.00,4,-1,-1
3,14,673.13,316.38,17.05,19.86,0.99,4,-1,-1
3,15,679.93,302.64,15.12,15.68,0.96,4,-1,-1
3,16,681.68,283.58,12.96,13.51,0.88,4,-1,-1
3,17,694.05,494.02,34.60,42.16,0.99,4,-1,-1
3,18,695.57,416.05,25.93,27.31,0.97,4,-1,-1
3,19,699.70,318.21,15.12,17.99,0.72,4,-1,-1
3,20,699.35,380.54,22.72,24.63,0.97,4,-1,-1
3,21,698.93,449.58,28.36,31.89,0.98,4,-1,-1
3,22,696.56,566.63,45.18,60.30,1.00,4,-1,-1
3,23,701.51,263.11,11.91,12.37,0.69,4,-1,-1
3,24,705.88,273.72,12.96,13.76,0.99,4,-1,-1
3,26,708.58,723.52,22.51,36.22,0.76,10,-1,-1
3,27,717.31,334.58,19.45,21.07,1.00,4,-1,-1
3,28,738.27,386.11,22.69,25.83,0.97,4,-1,-1
3,29,741.07,509.68,33.26,37.82,0.98,4,-1,-1
3,30,743.13,412.96,23.77,26.35,0.99,4,-1,-1
3,31,756.12,307.77,17.31,16.64,0.98,4,-1,-1
3,32,778.42,470.77,14.89,26.89,0.96,10,-1,-1
3,34,681.03,287.43,14.04,14.05,0.79,4,-1,-1
3,38,660.43,293.43,13.96,13.96,0.62,4,-1,-1
3,39,752.24,296.65,17.18,15.57,0.83,4,-1,-1
4,1,553.45,490.56,41.85,53.98,0.99,4,-1,-1
4,2,584.46,419.41,24.29,31.27,0.90,4,-1,-1
4,3,585.90,447.31,35.65,36.98,0.99,4,-1,-1
4,4,638.93,279.16,13.76,13.98,0.87,4,-1,-1
4,5,634.39,587.29,50.50,79.22,0.99,4,-1,-1
4,6,638.52,330.40,20.93,19.72,0.94,4,-1,-1
4,7,645.87,267.92,10.72,11.17,0.58,4,-1,-1
4,8,645.85,358.65,8.88,19.25,0.94,1,-1,-1
4,9,656.10,256.22,10.77,11.02,0.52,4,-1,-1
4,10,654.93,305.66,15.91,16.73,0.99,4,-1,-1
4,11,657.44,279.23,15.93,18.19,0.51,9,-1,-1
4,12,666.28,260.94,12.93,17.54,0.70,9,-1,-1
4,13,670.04,360.15,24.01,21.48,1.00,4,-1,-1
4,14,671.59,317.57,17.28,19.93,0.99,4,-1,-1
4,15,678.66,303.69,15.08,15.66,0.96,4,-1,-1
4,16,679.88,284.60,13.76,13.47,0.70,4,-1,-1
4,17,692.18,497.87,35.36,43.31,0.99,4,-1,-1
4,18,693.83,417.62,25.86,27.08,0.98,4,-1,-1
4,19,699.51,318.27,15.08,17.83,0.79,4,-1,-1
4,20,697.22,382.11,23.51,24.88,0.97,4,-1,-1
4,21,697.06,451.59,28.88,32.65,0.99,4,-1,-1
4,22,693.01,570.33,46.22,61.27,1.00,4,-1,-1
4,23,700.59,263.04,11.91,12.42,0.58,4,-1,-1
4,24,705.39,273.90,12.93,13.59,0.98,4,-1,-1
4,26,705.58,727.53,22.15,30.57,0.77,10,-1,-1
4,27,715.79,334.48,20.23,21.85,1.00,4,-1,-1
4,28,736.84,387.50,23.46,25.91,0.97,4,-1,-1
4,29,739.51,511.64,33.44,38.14,1.00,4,-1,-1
4,30,741.27,414.45,24.54,26.81,0.99,4,-1,-1
4,31,755.49,307.94,17.30,16.75,0.99,4,-1,-1
4,32,776.73,473.31,15.03,26.51,0.99,10,-1,-1
4,38,658.22,293.04,14.89,16.18,0.66,4,-1,-1
4,39,752.20,298.45,16.40,15.22,0.94,4,-1,-1
5,1,549.21,496.19,42.24,54.75,0.98,4,-1,-1
5,2,581.75,424.76,23.30,29.61,0.26,7,-1,-1
5,3,582.57,451.56,35.74,36.84,1.00,4,-1,-1
5,4,637.16,279.06,14.04,13.97,0.93,4,-1,-1
5,5,631.02,597.19,51.78,81.70,0.98,4,-1,-1
5,6,637.70,331.74,19.27,19.97,1.00,4,-1,-1
5,7,644.68,268.65,10.73,11.11,0.71,4,-1,-1
5,8,643.79,360.78,8.66,20.27,0.97,1,-1,-1
5,9,654.07,256.54,10.84,10.76,0.75,4,-1,-1
5,10,653.75,306.78,16.11,16.31,0.99,4,-1,-1
5,11,656.69,279.20,14.77,16.86,0.72,4,-1,-1
5,12,665.53,262.19,12.13,15.68,0.67,9,-1,-1
5,13,668.81,361.16,22.94,21.15,1.00,4,-1,-1
5,14,670.38,318.68,17.36,19.94,0.98,4,-1,-1
5,15,676.73,305.53,15.90,15.24,0.99,4,-1,-1
5,16,678.51,285.04,14.04,13.46,0.82,4,-1,-1
5,17,690.65,502.08,35.67,44.07,0.99,4,-1,-1
5,18,692.27,419.08,25.88,27.79,0.99,4,-1,-1
5,19,699.94,319.03,15.10,17.37,0.76,4,-1,-1
5,20,695.47,380.23,24.59,28.11,0.95,4,-1,-1
5,21,695.89,454.02,29.10,33.29,0.99,4,-1,-1
5,22,690.62,575.14,46.62,62.35,0.99,4,-1,-1
5,23,698.75,262.83,11.92,12.22,0.73,4,-1,-1
5,24,704.50,273.55,12.94,14.26,0.99,4,-1,-1
5,26,702.76,731.18,21.96,26.29,0.66,10,-1,-1
5,27,714.63,335.19,20.51,21.30,1.00,4,-1,-1
5,28,736.16,389.07,22.95,25.52,0.97,4,-1,-1
5,29,738.51,514.65,33.53,38.43,0.98,4,-1,-1
5,30,740.08,416.06,24.83,26.95,0.99,4,-1,-1
5,31,755.42,308.89,16.51,16.77,0.99,4,-1,-1
5,32,777.30,476.82,14.30,25.58,0.99,10,-1,-1
5,38,656.42,294.96,15.12,15.45,0.67,4,-1,-1
5,39,751.08,299.46,17.13,15.17,0.92,4,-1,-1
5,40,631.43,291.55,12.89,14.50,0.78,4,-1,-1
5,41,678.14,299.88,15.03,15.03,0.72,4,-1,-1
5,42,684.59,273.84,10.74,11.81,0.62,4,-1,-1
5,43,722.17,258.26,10.74,10.47,0.72,4,-1,-1
5,34,677.88,296.45,15.02,13.56,0.83,4,-1,-1
6,1,544.47,501.38,43.62,55.93,0.99,4,-1,-1
6,2,579.34,428.72,22.83,28.89,0.64,4,-1,-1
6,3,579.08,455.00,36.48,37.95,0.99,4,-1,-1
6,4,636.61,278.95,13.33,13.97,0.44,4,-1,-1
6,5,627.39,607.41,52.84,84.78,0.99,4,-1,-1
6,6,636.41,333.58,20.14,20.04,0.99,4,-1,-1
6,7,643.50,268.12,11.52,11.40,0.48,4,-1,-1
6,8,641.48,363.67,9.39,20.22,0.92,1,-1,-1
6,9,653.03,257.42,10.83,10.44,0.46,4,-1,-1
6,10,652.58,307.83,16.15,16.17,0.96,4,-1,-1
6,11,654.58,278.73,15.83,20.48,0.80,4,-1,-1
6,12,664.51,262.91,12.66,15.46,0.65,9,-1,-1
