1,1,522.43,351.42,23.62,26.85,0.75,10,-1,-1
1,2,597.07,262.29,31.14,26.31,0.99,4,-1,-1
1,3,657.74,188.73,24.70,21.75,0.90,4,-1,-1
1,4,667.41,323.50,83.76,116.51,1.00,6,-1,-1
1,5,702.31,242.16,53.69,72.49,0.97,6,-1,-1
1,6,735.06,161.21,20.40,17.72,0.93,4,-1,-1
1,7,750.09,298.00,26.85,27.92,0.98,4,-1,-1
1,8,776.40,191.42,20.40,18.79,0.98,4,-1,-1
1,9,797.88,251.55,23.62,21.48,0.97,4,-1,-1
1,10,797.88,199.47,19.33,17.99,0.98,4,-1,-1
1,11,806.47,187.93,19.33,17.72,0.98,4,-1,-1
1,12,808.62,132.09,18.26,14.77,0.78,4,-1,-1
1,13,811.30,221.22,23.62,22.01,0.86,4,-1,-1
1,14,811.84,128.80,17.18,15.50,0.69,4,-1,-1
1,15,814.53,211.15,21.48,19.06,0.82,4,-1,-1
1,16,824.73,198.80,20.40,17.72,0.98,4,-1,-1
1,17,832.78,475.18,17.18,32.22,0.94,10,-1,-1
1,18,835.47,127.52,15.03,13.15,0.76,4,-1,-1
1,19,858.02,281.89,16.11,27.92,0.86,10,-1,-1
2,1,520.36,357.71,22.72,25.95,0.95,10,-1,-1
2,2,596.03,264.86,31.18,26.00,0.97,4,-1,-1
2,3,657.26,189.93,24.73,22.24,0.93,4,-1,-1
2,4,668.32,326.28,83.86,116.21,1.00,6,-1,-1
2,5,703.28,243.90,52.82,72.59,0.94,6,-1,-1
2,6,734.68,162.04,20.43,17.74,0.96,4,-1,-1
2,7,751.12,299.82,26.88,27.49,0.98,4,-1,-1
2,8,777.01,192.63,20.43,19.29,0.98,4,-1,-1
2,9,798.51,252.97,24.59,21.74,0.98,4,-1,-1
2,10,799.45,201.05,19.35,18.25,0.98,4,-1,-1
2,11,806.19,189.14,20.28,17.98,0.96,4,-1,-1
2,12,809.27,132.94,17.35,14.96,0.83,4,-1,-1
2,13,811.95,217.24,27.38,27.87,0.87,5,-1,-1
2,14,814.36,128.31,16.27,14.94,0.69,4,-1,-1
2,15,815.18,212.28,23.37,20.25,0.55,4,-1,-1
2,16,824.93,200.15,21.36,17.98,0.97,4,-1,-1
2,17,835.30,476.78,19.07,35.52,0.97,10,-1,-1
2,18,835.22,127.90,15.98,13.81,0.79,4,-1,-1
2,19,859.65,284.86,17.06,27.96,0.59,10,-1,-1
2,20,836.00,474.92,18.26,34.90,0.69,2,-1,-1
2,21,837.08,472.23,17.18,28.99,0.76,2,-1,-1
3,1,516.53,363.57,22.15,25.39,0.94,10,-1,-1
3,2,595.85,267.80,30.36,25.86,0.99,4,-1,-1
3,3,657.22,191.44,23.91,22.35,0.91,4,-1,-1
3,4,669.35,328.36,84.75,118.35,1.00,6,-1,-1
3,5,703.93,245.12,53.54,72.66,0.98,6,-1,-1
3,6,735.98,163.68,19.60,17.34,0.95,4,-1,-1
3,7,752.64,301.09,26.90,27.02,0.98,4,-1,-1
3,8,777.66,193.44,20.44,19.39,0.98,4,-1,-1
3,9,799.59,254.16,24.77,21.70,0.99,4,-1,-1
3,10,799.43,202.66,19.37,17.89,0.98,4,-1,-1
3,11,807.13,189.84,20.46,18.46,0.93,4,-1,-1
3,12,809.51,133.85,17.20,14.49,0.87,4,-1,-1
3,13,813.47,221.87,25.71,24.82,0.89,4,-1,-1
3,14,816.21,128.77,15.26,14.00,0.62,4,-1,-1
3,15,815.89,214.03,23.72,20.89,0.76,4,-1,-1
3,16,825.97,200.47,21.54,18.67,0.96,4,-1,-1
3,17,837.90,481.29,19.41,36.55,0.98,10,-1,-1
3,18,836.21,128.79,15.34,13.69,0.75,4,-1,-1
3,21,839.55,475.83,17.21,29.06,0.61,2,-1,-1
3,22,813.45,217.59,26.85,27.38,0.84,4,-1,-1
4,1,511.30,369.63,23.24,26.89,0.91,10,-1,-1
