1,1,283.07,384.94,166.80,218.69,1.00,6,-1,-1
1,2,402.06,238.79,85.85,101.06,1.00,4,-1,-1
1,3,458.29,105.13,79.33,103.50,0.99,6,-1,-1
1,4,472.15,431.94,100.51,147.78,1.00,4,-1,-1
1,5,533.27,7.71,44.28,42.41,0.86,4,-1,-1
1,6,567.23,6.25,16.30,35.15,0.81,1,-1,-1
1,7,574.29,52.26,47.81,49.61,0.99,4,-1,-1
1,8,578.64,5.03,17.39,38.41,0.79,1,-1,-1
1,9,629.71,0.14,66.29,77.15,0.92,6,-1,-1
1,10,630.80,365.11,89.11,128.77,1.00,4,-1,-1
1,11,635.69,83.26,77.15,105.27,1.00,6,-1,-1
1,12,685.13,218.55,71.72,79.19,1.00,4,-1,-1
1,13,706.86,8.86,58.68,83.09,0.98,6,-1,-1
1,14,779.13,279.54,158.65,79.87,1.00,4,-1,-1
1,15,781.84,173.32,66.29,63.57,1.00,4,-1,-1
1,16,816.62,412.38,149.96,136.37,0.99,4,-1,-1
1,17,837.26,20.58,95.62,42.04,0.97,4,-1,-1
1,18,858.45,232.00,119.53,64.11,0.99,4,-1,-1
1,19,867.14,78.85,115.18,54.47,0.99,4,-1,-1
1,20,948.64,287.15,39.12,46.18,0.92,10,-1,-1
1,21,1102.95,225.89,28.25,53.38,0.98,1,-1,-1
2,1,277.86,388.74,166.98,220.21,1.00,6,-1,-1
2,2,396.41,241.03,86.88,101.58,1.00,4,-1,-1
2,3,453.59,106.26,79.88,105.73,0.98,6,-1,-1
2,4,469.20,429.58,101.10,147.86,0.99,4,-1,-1
2,5,528.12,7.18,45.03,43.93,0.78,4,-1,-1
2,6,563.28,6.67,15.38,34.86,0.79,1,-1,-1
2,7,569.89,50.93,48.80,50.67,0.99,4,-1,-1
2,8,575.17,5.18,17.41,38.32,0.65,1,-1,-1
2,9,625.81,0.13,67.30,76.89,0.92,6,-1,-1
2,10,627.47,365.01,90.15,129.78,1.00,4,-1,-1
2,11,630.40,81.79,79.12,107.33,1.00,6,-1,-1
2,12,682.27,218.45,71.79,79.81,1.00,4,-1,-1
2,13,703.02,8.17,58.75,84.58,0.98,6,-1,-1
2,14,775.41,280.99,160.67,80.35,1.00,4,-1,-1
2,15,778.57,174.46,66.35,64.54,1.00,4,-1,-1
2,16,815.32,415.33,151.05,137.84,1.00,4,-1,-1
2,17,833.98,20.97,95.71,41.69,0.99,4,-1,-1
2,18,856.66,232.80,119.63,64.71,0.97,4,-1,-1
2,19,864.38,78.54,112.45,54.71,0.99,4,-1,-1
2,20,945.52,288.55,47.64,47.15,0.90,10,-1,-1
2,21,1098.51,227.67,30.64,53.65,0.98,1,-1,-1
3,1,269.39,392.36,169.64,225.35,1.00,6,-1,-1
3,2,390.61,243.26,86.68,102.52,1.00,4,-1,-1
3,3,448.15,107.42,79.60,104.23,0.97,6,-1,-1
3,4,463.71,426.80,101.68,147.03,0.99,4,-1,-1
3,5,521.54,7.81,45.39,43.56,0.90,4,-1,-1
3,6,556.73,6.91,16.10,35.56,0.81,1,-1,-1
3,7,564.09,49.99,49.00,50.74,0.99,4,-1,-1
3,8,569.11,5.28,16.58,37.48,0.60,1,-1,-1
3,9,620.10,0.37,67.51,77.35,0.89,6,-1,-1
3,10,623.21,365.56,89.54,128.69,1.00,4,-1,-1
3,11,624.88,81.24,78.67,105.63,1.00,6,-1,-1
3,12,677.66,218.52,71.84,79.92,1.00,4,-1,-1
3,13,697.34,9.38,58.79,83.82,0.99,6,-1,-1
3,14,770.25,282.38,161.08,80.84,0.99,4,-1,-1
3,15,773.47,174.92,66.39,65.55,1.00,4,-1,-1
3,16,811.05,417.21,152.99,138.94,1.00,4,-1,-1
3,17,828.44,20.63,95.75,42.32,0.98,4,-1,-1
3,18,852.70,233.73,118.84,64.91,0.97,4,-1,-1
3,19,859.37,79.40,115.45,53.89,0.99,4,-1,-1
3,20,940.51,290.11,52.32,47.73,0.94,10,-1,-1
3,21,1094.53,229.15,30.27,54.44,0.98,1,-1,-1
3,22,768.26,-0.31,52.16,53.14,0.73,5,-1,-1
4,1,260.66,396.65,171.18,226.46,1.00,6,-1,-1
4,2,382.80,245.11,86.99,103.59,0.99,4,-1,-1
4,3,440.60,109.23,79.06,105.07,0.99,6,-1,-1
4,4,458.41,423.54,101.42,146.09,0.99,4,-1,-1
4,5,513.60,8.00,44.87,44.33,0.81,4,-1,-1
4,6,548.32,7.07,16.53,36.37,0.72,1,-1,-1
4,7,556.58,49.03,49.03,50.49,0.99,4,-1,-1
4,8,560.66,5.43,17.16,37.61,0.54,1,-1,-1
4,9,612.58,0.25,67.54,77.60,0.87,6,-1,-1
4,10,617.85,366.00,89.30,128.27,1.00,4,-1,-1
4,11,617.06,81.09,78.46,105.06,1.00,6,-1,-1
4,12,671.72,218.25,72.67,79.50,1.00,4,-1,-1
4,13,689.81,9.25,59.62,84.00,0.99,6,-1,-1
4,14,764.55,284.12,161.13,80.11,1.00,4,-1,-1
4,15,766.93,175.69,66.39,66.03,1.00,4,-1,-1
4,16,805.99,418.62,153.56,140.44,1.00,4,-1,-1
4,17,821.73,20.94,94.91,41.45,0.99,4,-1,-1
4,18,845.64,234.11,120.23,65.14,0.98,4,-1,-1
4,19,852.80,79.88,113.08,53.08,0.99,4,-1,-1
4,20,934.34,291.06,44.78,48.70,0.96,10,-1,-1
4,21,1090.35,230.38,28.84,55.59,0.98,1,-1,-1
4,22,760.93,0.14,52.25,52.98,0.53,5,-1,-1
5,1,251.62,400.87,173.33,227.91,1.00,6,-1,-1
5,2,375.21,247.04,87.45,104.33,0.99,4,-1,-1
5,3,432.93,110.41,80.47,104.77,0.98,6,-1,-1
5,4,454.76,420.59,100.45,144.01,1.00,4,-1,-1
5,5,506.67,8.74,44.66,43.96,0.92,4,-1,-1
5,6,540.63,7.02,16.85,37.06,0.80,1,-1,-1
5,7,550.14,48.31,49.01,49.63,0.98,4,-1,-1
5,8,553.33,5.75,16.74,37.81,0.53,1,-1,-1
5,9,605.35,0.07,67.51,77.26,0.83,6,-1,-1
5,10,612.74,365.80,89.18,129.39,1.00,4,-1,-1
5,11,610.90,80.87,78.35,105.22,1.00,6,-1,-1
5,12,666.87,217.45,72.10,80.18,1.00,4,-1,-1
5,13,683.36,10.42,59.06,83.48,1.00,6,-1,-1
5,14,759.39,284.96,161.87,80.72,1.00,4,-1,-1
5,15,761.12,176.15,66.36,66.77,1.00,4,-1,-1
5,16,801.34,420.93,155.23,140.93,1.00,4,-1,-1
5,17,815.11,20.85,94.61,41.34,0.99,4,-1,-1
5,18,840.00,234.55,120.66,66.03,0.99,4,-1,-1
5,19,845.39,79.26,113.01,54.50,0.99,4,-1,-1
5,20,930.68,292.69,40.49,48.62,0.92,10,-1,-1
5,21,1085.24,232.84,28.75,54.86,0.99,1,-1,-1
5,22,753.62,-0.16,52.28,53.59,0.60,5,-1,-1
6,1,245.20,404.51,173.82,231.98,1.00,6,-1,-1
6,2,369.36,249.43,87.17,104.94,0.99,4,-1,-1
6,3,426.85,111.16,79.74,106.22,0.99,6,-1,-1
6,4,449.70,417.22,102.43,142.17,1.00,4,-1,-1
6,5,500.28,8.71,46.14,44.51,0.74,4,-1,-1
6,6,534.57,7.34,16.93,36.79,0.82,1,-1,-1
6,7,544.67,47.17,49.56,49.94,0.99,4,-1,-1
6,8,546.60,5.89,16.98,38.74,0.54,1,-1,-1
6,9,599.41,0.18,69.02,76.55,0.82,6,-1,-1
6,10,608.94,366.02,88.32,129.38,1.00,4,-1,-1
6,11,605.31,79.84,78.28,104.37,1.00,6,-1,-1
6,12,662.80,216.94,71.86,80.21,1.00,4,-1,-1
6,13,677.28,10.49,59.60,83.30,0.99,6,-1,-1
6,14,755.18,286.51,162.06,80.94,1.00,4,-1,-1
6,15,756.35,177.23,66.33,66.62,1.00,4,-1,-1
6,16,797.64,423.34,155.70,140.86,1.00,4,-1,-1
6,17,808.93,20.87,96.07,41.46,0.99,4,-1,-1
6,18,836.41,235.73,120.75,66.25,0.98,4,-1,-1
6,19,840.48,79.74,113.76,54.22,0.99,4,-1,-1
6,20,926.08,294.36,38.38,47.79,0.95,10,-1,-1
6,21,1080.19,235.13,29.89,54.28,0.98,1,-1,-1
6,22,747.64,-0.23,53.08,53.72,0.46,5,-1,-1
7,1,237.40,408.93,176.60,232.75,1.00,6,-1,-1
7,2,362.62,251.40,87.84,105.87,1.00,4,-1,-1
7,3,420.39,112.18,79.87,107.48,0.98,6,-1,-1
7,4,445.45,414.31,102.36,140.42,0.99,4,-1,-1
7,5,492.97,9.06,45.90,44.86,0.88,4,-1,-1
